,,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z
,,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot
,,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx
HH118,BO,2.17958922,2.17958922,2.68840929,0.0,0.0,-3.17e-06,0.10787934,0.10787934,0.18156699,-0.0,0.0,-1.78e-06,2.28746857,2.28746856,2.86997627,-0.0,0.0,-4.95e-06,2.22075833,2.22075833,2.70051397,0.0,-0.0,-0.0,0.10935257,0.10935257,0.1833522,-0.0,-0.0,0.0,2.33011089,2.33011089,2.88386617,0.0,-0.0,0.0,2.23727685,2.23727685,2.71129633,-0.0,0.0,0.0,0.10851683,0.10851683,0.18020263,0.0,-0.0,0.0,2.34579369,2.34579369,2.89149897,0.0,-0.0,0.0,2.23790584,2.23790584,2.71225594,-0.0,0.0,-0.0,0.10797863,0.10797863,0.17878043,-0.0,0.0,0.0,2.34588448,2.34588448,2.89103637,-0.0,0.0,-0.0,2.18670373,2.18670373,2.6991564,-0.0,-0.0,-3.59e-06,0.11114557,0.11114557,0.18066703,0.0,0.0,-1.36e-06,2.2978493,2.2978493,2.87982343,-0.0,0.0,-4.94e-06,2.22517961,2.22517961,2.70939169,0.0,-0.0,0.0,0.11058543,0.11058543,0.18289154,-0.0,0.0,-0.0,2.33576504,2.33576504,2.89228323,-0.0,0.0,-0.0,2.23436065,2.23436065,2.71208923,0.0,-0.0,0.0,0.10893839,0.10893839,0.18021411,0.0,0.0,-0.0,2.34329904,2.34329904,2.89230334,0.0,0.0,-0.0,2.23712127,2.23712127,2.71183905,0.0,-0.0,0.0,0.10822113,0.10822113,0.17889913,0.0,0.0,-0.0,2.3453424,2.3453424,2.89073819,0.0,0.0,-0.0
HH118,BS,4.4364244,4.4364244,6.28861807,-0.0,-0.0,-5.05e-06,0.03894019,0.03894019,0.15377561,-0.0,0.0,-1.79e-06,4.47536459,4.47536459,6.44239368,-0.0,0.0,-6.83e-06,4.40780437,4.40780437,6.31130554,0.0,0.0,0.0,0.04187877,0.04187877,0.14128204,0.0,-0.0,-0.0,4.44968313,4.44968313,6.45258757,0.0,-0.0,-0.0,4.45030761,4.45030761,6.33649029,-0.0,0.0,-0.0,0.02886624,0.02886624,0.12866833,0.0,0.0,0.0,4.47917385,4.47917385,6.46515862,0.0,0.0,-0.0,4.45851881,4.45851881,6.3396427,0.0,0.0,-0.0,0.02714624,0.02714624,0.12571014,-0.0,-0.0,-0.0,4.48566505,4.48566505,6.46535284,0.0,-0.0,-0.0,4.30249911,4.30249911,6.29199952,-0.0,0.0,-6.49e-06,0.03567709,0.03567709,0.14976906,-0.0,0.0,-1.58e-06,4.3381762,4.3381762,6.44176858,-0.0,0.0,-8.07e-06,4.44090736,4.44090736,6.3329,-0.0,0.0,0.0,0.03724788,0.03724788,0.13614485,-0.0,-0.0,0.0,4.47815524,4.47815524,6.46904485,-0.0,-0.0,0.0,4.45784964,4.45784964,6.33756906,-0.0,0.0,-0.0,0.03125701,0.03125701,0.12959445,-0.0,0.0,-0.0,4.48910665,4.48910665,6.46716351,-0.0,0.0,-0.0,4.45544889,4.45544889,6.33973665,-0.0,-0.0,-0.0,0.02853871,0.02853871,0.1257092,0.0,0.0,-0.0,4.4839876,4.4839876,6.46544585,0.0,0.0,-0.0
HH118,BeH,5.19828177,5.19828177,3.64277985,-0.0,0.0,-1.507e-05,-0.02250256,-0.02250257,0.04996566,0.0,-0.0,6.4e-07,5.17577921,5.17577921,3.69274551,-0.0,0.0,-1.443e-05,5.39660579,5.39660579,3.87541485,0.0,-0.0,0.0,0.00407407,0.00407407,0.0406262,0.0,0.0,-0.0,5.40067986,5.40067986,3.91604106,0.0,-0.0,0.0,5.41106558,5.41106558,3.89572231,0.0,-0.0,-0.0,0.0040227,0.0040227,0.03456596,0.0,0.0,0.0,5.41508828,5.41508828,3.93028826,0.0,-0.0,-0.0,5.42070774,5.42070774,3.90094802,-0.0,-0.0,0.0,0.00491665,0.00491665,0.03390336,-0.0,-0.0,-0.0,5.42562439,5.42562439,3.93485139,-0.0,-0.0,-0.0,5.35440882,5.35440882,3.84211514,0.0,-0.0,-6.02e-06,8.655e-05,8.656e-05,0.04580725,-0.0,-0.0,-7.3e-07,5.35449537,5.35449537,3.88792239,0.0,-0.0,-6.75e-06,5.39584552,5.39584552,3.87944204,0.0,-0.0,0.0,1.375e-05,1.375e-05,0.03779238,0.0,0.0,0.0,5.39585927,5.39585927,3.91723442,0.0,-0.0,0.0,5.4185176,5.4185176,3.89365068,0.0,0.0,0.0,-0.00193417,-0.00193417,0.03448781,0.0,-0.0,0.0,5.41658343,5.41658343,3.92813849,0.0,0.0,0.0,5.42777484,5.42777484,3.90144244,0.0,-0.0,0.0,0.00161822,0.00161822,0.03371355,0.0,-0.0,-0.0,5.42939306,5.42939306,3.93515599,0.0,-0.0,0.0
HH118,BeH2,2.82208178,2.82208178,3.01953615,-0.0,-0.0,0.0,0.03417298,0.03417298,0.04019853,0.0,-0.0,-0.0,2.85625476,2.85625476,3.05973468,-0.0,-0.0,0.0,2.86717052,2.86717052,2.99044679,0.0,-0.0,-0.0,0.02960452,0.02960452,0.02980532,0.0,0.0,0.0,2.89677504,2.89677504,3.02025211,0.0,-0.0,-0.0,2.89793128,2.89793128,2.99055508,0.0,0.0,-0.0,0.03036327,0.03036327,0.02957806,-0.0,0.0,-0.0,2.92829455,2.92829455,3.02013313,0.0,0.0,-0.0,2.90131895,2.90131895,2.99100522,-0.0,0.0,0.0,0.03208518,0.03208518,0.02959217,0.0,-0.0,-0.0,2.93340414,2.93340414,3.02059738,0.0,0.0,0.0,2.89893859,2.89893859,3.00518365,-0.0,0.0,0.0,0.03006217,0.03006217,0.03933019,0.0,0.0,-0.0,2.92900076,2.92900076,3.04451384,-0.0,0.0,0.0,2.89625963,2.89625963,3.00160131,-0.0,0.0,0.0,0.03239353,0.03239353,0.0321756,-0.0,-0.0,-0.0,2.92865315,2.92865315,3.03377691,-0.0,0.0,0.0,2.90090293,2.90090293,2.9911176,-0.0,-0.0,0.0,0.03136878,0.03136878,0.03124863,0.0,-0.0,0.0,2.93227171,2.93227171,3.02236623,-0.0,-0.0,0.0,2.90176812,2.90176812,2.99084025,-0.0,0.0,-0.0,0.03187497,0.03187497,0.0302021,-0.0,-0.0,0.0,2.93364308,2.93364308,3.02104235,-0.0,0.0,-0.0
HH118,C2H2,2.86367448,2.86367448,4.61892558,0.0,0.0,-0.0,-0.02045692,-0.02045692,-0.05373468,0.0,-0.0,0.0,2.84321756,2.84321756,4.5651909,0.0,-0.0,-0.0,2.87829765,2.87829765,4.67227335,0.0,0.0,0.0,-0.02777303,-0.02777303,-0.05686266,-0.0,-0.0,0.0,2.85052462,2.85052462,4.61541069,0.0,-0.0,0.0,2.89456461,2.89456461,4.68235776,-0.0,-0.0,-0.0,-0.03153732,-0.03153732,-0.05764906,-0.0,0.0,0.0,2.86302729,2.86302729,4.6247087,-0.0,-0.0,-0.0,2.8954621,2.8954621,4.68226964,0.0,-0.0,0.0,-0.03228557,-0.03228557,-0.05829555,0.0,-0.0,0.0,2.86317653,2.86317653,4.6239741,0.0,-0.0,0.0,2.74643628,2.74643628,4.67099338,0.0,-0.0,-0.0,-0.02083759,-0.02083759,-0.04639547,-0.0,-0.0,0.0,2.7255987,2.7255987,4.62459791,-0.0,-0.0,-0.0,2.87010248,2.87010248,4.68055304,-0.0,0.0,-0.0,-0.02572442,-0.02572442,-0.05327501,-0.0,-0.0,-0.0,2.84437806,2.84437806,4.62727803,-0.0,0.0,-0.0,2.89137198,2.89137198,4.68229754,-0.0,-0.0,-0.0,-0.02988658,-0.02988658,-0.05626254,-0.0,0.0,0.0,2.8614854,2.8614854,4.626035,-0.0,-0.0,0.0,2.89382727,2.89382727,4.68140586,-0.0,-0.0,-0.0,-0.03137113,-0.03137113,-0.05801356,-0.0,-0.0,0.0,2.86245614,2.86245614,4.6233923,-0.0,-0.0,-0.0
HH118,C2H3,3.36399318,5.10774309,3.24905588,-0.11236443,0.0,-0.0,0.08884958,0.03891749,0.02967805,0.0290572,0.0,0.0,3.45284275,5.14666058,3.27873393,-0.08330723,0.0,0.0,3.42965658,5.15282142,3.23050812,-0.11716907,-0.0,0.0,0.08649224,0.03635257,0.02368141,0.026495955,0.0,0.0,3.51614882,5.18917398,3.25418953,-0.090673115,0.0,0.0,3.44754957,5.16294755,3.24520248,-0.1170799,0.0,-0.0,0.08523079,0.03700109,0.02177414,0.025767615,0.0,-0.0,3.53278037,5.19994864,3.26697662,-0.09131228499999999,0.0,-0.0,3.44842761,5.163464,3.24581733,-0.11688923,0.0,0.0,0.08515011,0.03700391,0.02102898,0.025654315,-0.0,-0.0,3.53357772,5.20046791,3.26684631,-0.091234925,-0.0,-0.0,3.34242116,5.15992341,3.15605239,-0.11431822,0.0,-0.0,0.08641352,0.04478991,0.02397719,0.02646327,-0.0,0.0,3.42883468,5.20471332,3.18002957,-0.087854955,-0.0,0.0,3.42233285,5.1644777,3.23138184,-0.11737246,0.0,0.0,0.08702216,0.03932537,0.0241637,0.025541505,-0.0,0.0,3.509355,5.20380307,3.25554554,-0.09183095499999999,-0.0,0.0,3.44048754,5.16344916,3.2447819,-0.11693167,-0.0,0.0,0.08593199,0.03813924,0.02227529,0.02559041,0.0,0.0,3.52641953,5.2015884,3.26705718,-0.09134126000000001,0.0,0.0,3.44507411,5.1626066,3.24549047,-0.11688985,0.0,0.0,0.08531653,0.03740452,0.02119606,0.025699745,0.0,0.0,3.53039064,5.20001113,3.26668653,-0.091190115,0.0,0.0
HH118,C2H4,3.41263905,3.65588056,5.33391047,0.0,-0.0,0.0,-0.00977032,0.04583948,-0.10241377,0.0,0.0,-0.0,3.40286874,3.70172005,5.2314967,0.0,-0.0,0.0,3.39412524,3.73893308,5.37780801,0.0,0.0,0.0,-0.01672145,0.04323605,-0.10178168,-0.0,-0.0,0.0,3.37740379,3.78216914,5.27602632,0.0,0.0,0.0,3.40482012,3.75533243,5.38572318,0.0,0.0,0.0,-0.01925483,0.04240124,-0.10133134,0.0,0.0,0.0,3.38556528,3.79773367,5.28439183,0.0,0.0,0.0,3.40505646,3.75595959,5.38600113,0.0,0.0,0.0,-0.02044193,0.04237641,-0.10123311,0.0,0.0,0.0,3.38461453,3.798336,5.28476802,0.0,0.0,0.0,3.3387485,3.65176127,5.40186479,-0.0,0.0,-0.0,-0.00803142,0.05114325,-0.09301566,-0.0,0.0,0.0,3.33071708,3.70290452,5.30884913,-0.0,0.0,-0.0,3.39253553,3.72919848,5.39055961,-0.0,0.0,0.0,-0.01378722,0.04709383,-0.09751935,-0.0,0.0,0.0,3.37874831,3.7762923,5.29304026,-0.0,0.0,0.0,3.4038748,3.74709011,5.38711813,-0.0,0.0,0.0,-0.01821453,0.04404204,-0.09958934,0.0,0.0,0.0,3.38566027,3.79113215,5.28752879,0.0,0.0,0.0,3.40495762,3.75224501,5.3856103,-0.0,0.0,0.0,-0.02006731,0.04298101,-0.10070673,0.0,-0.0,-0.0,3.38489031,3.79522602,5.28490358,-0.0,0.0,0.0
HH118,CH2-t,2.13543616,2.24730296,2.01481055,0.0,0.0,9.3e-07,0.07839027,0.04132146,0.05908506,-0.0,-0.0,-3.1e-07,2.21382642,2.28862442,2.07389561,0.0,0.0,6.2e-07,2.11160669,2.3081659,2.02353799,0.0,0.0,-0.0,0.07329979,0.04381847,0.05917339,0.0,0.0,-0.0,2.18490648,2.35198437,2.08271138,0.0,0.0,-0.0,2.13567213,2.32397101,2.04641614,0.0,0.0,-0.0,0.07114345,0.04409309,0.05788221,-0.0,0.0,-0.0,2.20681558,2.3680641,2.10429835,0.0,0.0,-0.0,2.13691622,2.32523413,2.04770634,-0.0,0.0,0.0,0.07147018,0.0440881,0.05849335,-0.0,-0.0,0.0,2.2083864,2.36932224,2.10619968,-0.0,0.0,0.0,2.03019403,2.24770222,1.94966071,0.0,0.0,5.7e-07,0.0608016,0.0388903,0.04610172,0.0,-0.0,-1.2e-07,2.09099563,2.28659252,1.99576243,0.0,0.0,4.5e-07,2.12067923,2.30654708,2.02693421,-0.0,0.0,-0.0,0.06905079,0.04308805,0.05544781,-0.0,-0.0,0.0,2.18973001,2.34963513,2.08238201,-0.0,0.0,0.0,2.13578409,2.31908964,2.04344749,-0.0,-0.0,0.0,0.07118243,0.04378461,0.05801378,-0.0,0.0,0.0,2.20696652,2.36287425,2.10146127,-0.0,-0.0,0.0,2.13494072,2.32248094,2.04543115,-0.0,0.0,0.0,0.07114052,0.043647,0.05822475,-0.0,-0.0,-0.0,2.20608124,2.36612794,2.1036559,-0.0,0.0,-0.0
HH118,CH2BH,4.28816804,3.57465932,5.88297673,-0.0,-0.0,-0.0,0.00582028,0.04517838,-0.01921805,-0.0,0.0,-0.0,4.29398833,3.6198377,5.86375868,-0.0,-0.0,-0.0,4.31461952,3.63431129,5.91727789,-0.0,0.0,0.0,-0.02340254,0.04394536,-0.02075026,-0.0,0.0,0.0,4.29121698,3.67825664,5.89652764,-0.0,0.0,0.0,4.33115954,3.65649031,5.92561054,0.0,0.0,-0.0,-0.03144651,0.04244708,-0.02066458,-0.0,-0.0,-0.0,4.29971303,3.69893739,5.90494596,-0.0,0.0,-0.0,4.3309554,3.65785097,5.92545606,0.0,0.0,0.0,-0.03419139,0.04224347,-0.02122925,-0.0,0.0,0.0,4.29676401,3.70009444,5.90422681,-0.0,0.0,0.0,4.27073075,3.55371906,5.90820535,0.0,-0.0,-0.0,-0.00963155,0.04991603,-0.01322653,-0.0,0.0,0.0,4.26109919,3.6036351,5.89497882,-0.0,-0.0,-0.0,4.32558842,3.64177688,5.91841159,-0.0,0.0,-0.0,-0.02348192,0.04685186,-0.0156238,-0.0,-0.0,0.0,4.3021065,3.68862874,5.90278779,-0.0,0.0,-0.0,4.33092157,3.65332838,5.92311279,0.0,-0.0,-0.0,-0.03103966,0.04398412,-0.01886656,-0.0,0.0,-0.0,4.29988191,3.6973125,5.90424623,-0.0,-0.0,-0.0,4.33018675,3.65555056,5.92505063,-0.0,-0.0,0.0,-0.03380707,0.04294224,-0.02068279,-0.0,0.0,0.0,4.29637967,3.69849279,5.90436784,-0.0,-0.0,0.0
HH118,CH2F,2.15552609,2.44333128,2.23424489,0.02816801,-0.0,-0.0,0.11999686,0.13423353,0.07469543,-0.00495495,0.0,0.0,2.27552295,2.5775648,2.30894032,0.02321306,-0.0,-0.0,2.18025021,2.47257527,2.29272439,0.03714837,0.0,0.0,0.11705912,0.13463089,0.07700482,-0.003645975,0.0,0.0,2.29730933,2.60720616,2.36972922,0.033502395000000004,0.0,0.0,2.19603427,2.48320402,2.30656068,0.03786305,0.0,0.0,0.11650047,0.13449579,0.07690999,-0.00353921,-0.0,0.0,2.31253474,2.61769981,2.38347067,0.03432384,0.0,0.0,2.19684948,2.48340879,2.30739475,0.0378619,-0.0,-0.0,0.11560213,0.13411486,0.07648351,-0.00348575,-0.0,0.0,2.31245161,2.61752365,2.38387826,0.03437616,-0.0,-0.0,2.08193619,2.42819725,2.2202461,0.04027082,0.0,-0.0,0.10504582,0.12540306,0.06841748,-0.00291863,0.0,-0.0,2.18698202,2.55360031,2.28866358,0.03735218,0.0,-0.0,2.16376307,2.46749121,2.28414318,0.03732379,-0.0,0.0,0.11040626,0.13131727,0.0746733,-0.003177895,0.0,-0.0,2.27416933,2.59880848,2.35881648,0.034145894999999996,0.0,0.0,2.18717397,2.48013473,2.30048171,0.03705127,0.0,0.0,0.11306488,0.13311171,0.07567772,-0.00331686,0.0,0.0,2.30023885,2.61324643,2.37615943,0.033734415000000004,0.0,0.0,2.19321408,2.48069337,2.3042071,0.03822839,0.0,-0.0,0.11412645,0.13303607,0.07557111,-0.00325072,-0.0,0.0,2.30734053,2.61372944,2.37977822,0.03497767,-0.0,0.0
HH118,CH2NH,3.15143769,2.53588124,4.30160893,0.0,-0.0,0.12114623,0.09686254,0.02985635,0.01248871,-0.0,0.0,-0.039394265,3.24830024,2.56573759,4.31409764,0.0,-0.0,0.08175196,3.19035553,2.54705173,4.33517791,0.0,0.0,0.11668792,0.09474854,0.02697244,0.00767995,0.0,0.0,-0.035100389999999995,3.28510407,2.57402418,4.34285786,0.0,0.0,0.08158752999999999,3.19927975,2.55523801,4.34144198,-0.0,0.0,0.11583048,0.09356925,0.02492947,0.00666795,-0.0,-0.0,-0.03434244,3.292849,2.58016748,4.34810994,-0.0,-0.0,0.08148804,3.19968196,2.55596654,4.34168816,0.0,-0.0,0.11586013,0.09306327,0.02448258,0.00614995,-0.0,0.0,-0.034213625,3.29274523,2.58044911,4.34783811,-0.0,0.0,0.08164651,3.14195711,2.48898358,4.32928456,-0.0,-0.0,0.11398774,0.09820068,0.02470958,0.01169113,-0.0,0.0,-0.037150345,3.2401578,2.51369317,4.3409757,-0.0,-0.0,0.0768374,3.1886272,2.54202096,4.34002007,0.0,-0.0,0.11691054,0.0958984,0.02586324,0.00904329,-0.0,-0.0,-0.03453018,3.2845256,2.5678842,4.34906336,0.0,-0.0,0.08238036500000001,3.19682398,2.55432069,4.34027886,0.0,-0.0,0.11610786,0.09399679,0.02494011,0.00726761,0.0,0.0,-0.034369825,3.29082078,2.57926079,4.34754647,0.0,-0.0,0.081738045,3.19825944,2.55466427,4.34103637,-0.0,0.0,0.11593161,0.09304389,0.02423901,0.00617548,-0.0,0.0,-0.034270105,3.29130333,2.57890328,4.34721185,-0.0,0.0,0.08166150999999999
HH118,CH2PH,7.80569782,5.08716845,5.62686118,-0.0,-0.0,-0.51877638,-0.16398324,-0.03691187,0.04860803,-0.0,-0.0,0.049528829999999996,7.64171458,5.05025658,5.6754692,-0.0,-0.0,-0.469247545,7.87677117,5.06623019,5.69742749,-0.0,-0.0,-0.50827424,-0.17290066,-0.04294663,0.04243984,-0.0,-0.0,0.0422074,7.70387052,5.02328356,5.73986732,-0.0,-0.0,-0.466066835,7.88524011,5.09855109,5.71763781,0.0,-0.0,-0.50422848,-0.17353951,-0.05416388,0.0387293,-0.0,-0.0,0.039826085,7.7117006,5.04438721,5.75636711,0.0,-0.0,-0.464402395,7.88721593,5.10059434,5.71930405,0.0,0.0,-0.50399602,-0.17406031,-0.05603657,0.03822602,0.0,-0.0,0.039468359999999994,7.71315562,5.04455777,5.75753007,0.0,0.0,-0.46452766,7.85554904,4.93953724,5.5929582,-0.0,0.0,-0.53265846,-0.16680884,-0.03769606,0.05490228,-0.0,0.0,0.04596722,7.68874019,4.90184118,5.64786048,-0.0,0.0,-0.48669123999999997,7.88362128,5.07633771,5.69270079,0.0,-0.0,-0.51053709,-0.16946851,-0.04763646,0.04476445,0.0,0.0,0.040174615,7.71415277,5.02870126,5.73746523,0.0,-0.0,-0.47036247,7.88503002,5.09657661,5.71203854,-0.0,-0.0,-0.50528824,-0.17195228,-0.05419533,0.04015021,-0.0,-0.0,0.03956407,7.71307774,5.04238128,5.75218875,-0.0,-0.0,-0.46572417,7.88458751,5.09825579,5.7137771,-0.0,-0.0,-0.50478179,-0.17410047,-0.05705847,0.03824453,-0.0,-0.0,0.039611115,7.71048704,5.04119731,5.75202164,-0.0,-0.0,-0.465170675
HH118,CH3,2.28598398,2.28593273,2.33891509,0.0,-0.0,0.0,0.04256984,0.04283007,0.09728244,-0.0,-0.0,-0.0,2.32855382,2.3287628,2.43619753,0.0,-0.0,0.0,2.33893138,2.33885359,2.32437929,-0.0,-0.0,0.0,0.04462532,0.0446275,0.08875694,0.0,0.0,0.0,2.3835567,2.38348109,2.41313623,-0.0,-0.0,0.0,2.35415296,2.35407511,2.34306436,0.0,0.0,0.0,0.04530095,0.0453034,0.0872505,-0.0,-0.0,-0.0,2.3994539,2.39937851,2.43031486,0.0,0.0,-0.0,2.35503988,2.35496214,2.34363887,0.0,0.0,0.0,0.0456939,0.04569643,0.08679228,-0.0,-0.0,-0.0,2.40073378,2.40065857,2.43043115,0.0,-0.0,0.0,2.27689137,2.27680978,2.24584749,0.0,-0.0,0.0,0.03605502,0.03605707,0.08045593,-0.0,0.0,0.0,2.31294639,2.31286686,2.32630342,-0.0,-0.0,0.0,2.33319265,2.33311535,2.32718566,-0.0,-0.0,0.0,0.04299014,0.0429916,0.084876,-0.0,-0.0,-0.0,2.3761828,2.37610695,2.41206166,-0.0,-0.0,-0.0,2.34819557,2.34811763,2.34309891,0.0,0.0,-0.0,0.04488307,0.04488537,0.08618429,0.0,-0.0,-0.0,2.39307864,2.39300301,2.4292832,0.0,-0.0,-0.0,2.35157453,2.35149676,2.34151615,0.0,0.0,0.0,0.04510516,0.04510746,0.08606828,-0.0,0.0,0.0,2.39667969,2.39660422,2.42758443,0.0,0.0,0.0
HH118,CH3BH2,3.6029644,4.75072105,4.22341687,-0.02898551,-1.1e-07,1e-06,0.05721942,0.14917084,0.0571172,-0.010763565,-4e-08,-0.0,3.66018381,4.89989189,4.28053407,-0.039749074999999995,-1.5e-07,1e-06,3.67874354,4.82318794,4.26956022,-0.02771358,-1e-07,9.6e-07,0.05193989,0.14359108,0.05318073,-0.010017624999999999,-4e-08,0.0,3.73068344,4.96677902,4.32274096,-0.0377312,-1.3e-07,9.6e-07,3.70404519,4.83412815,4.27728384,-0.02809396,-9e-08,9.3e-07,0.05306946,0.14648385,0.05457412,-0.009847294999999999,-3e-08,0.0,3.75711465,4.980612,4.33185796,-0.037941260000000004,-1.3e-07,9.4e-07,3.70433121,4.83452014,4.27762918,-0.02810618,-9e-08,9.3e-07,0.05353987,0.14759535,0.05505594,-0.009803005,-3e-08,0.0,3.75787109,4.98211548,4.33268512,-0.03790918,-1.3e-07,9.4e-07,3.69535138,4.83985618,4.28487973,-0.02993609,-9e-08,9.6e-07,0.05548531,0.15229672,0.06094592,-0.0103149,-3e-08,1e-08,3.7508367,4.9921529,4.34582566,-0.04025099,-1.3e-07,9.7e-07,3.70439914,4.83692853,4.27792478,-0.02870565,-9e-08,9.3e-07,0.05580637,0.15181691,0.05852412,-0.009871425,-3e-08,0.0,3.76020552,4.98874544,4.3364489,-0.038577075,-1.3e-07,9.4e-07,3.70421373,4.83533339,4.2773051,-0.02823809,-9e-08,9.3e-07,0.05457626,0.14964482,0.05656854,-0.00980396,-3e-08,0.0,3.75878999,4.98497822,4.33387365,-0.03804205,-1.3e-07,9.4e-07,3.70411832,4.83449869,4.27744167,-0.02811472,-9e-08,9.3e-07,0.05407406,0.14880675,0.05577282,-0.00979601,-3e-08,0.0,3.75819238,4.98330544,4.33321449,-0.037910725,-1.3e-07,9.4e-07
HH118,CH3Cl,3.89032349,3.89024478,5.31493858,0.0,-0.0,-2.526e-05,0.0686589,0.06866651,0.06538819,0.0,0.0,2.6300000000000002e-06,3.95898239,3.95891129,5.38032677,0.0,-0.0,-2.263e-05,3.93109504,3.93101788,5.41895737,0.0,0.0,-2.637e-05,0.07428531,0.07428793,0.07094841,0.0,0.0,1.04e-06,4.00538035,4.00530581,5.48990578,0.0,0.0,-2.5330000000000003e-05,3.95652808,3.95645089,5.4414119,0.0,-0.0,-2.652e-05,0.06738055,0.06738515,0.0661732,0.0,0.0,1.485e-06,4.02390863,4.02383604,5.5075851,0.0,-0.0,-2.5030000000000003e-05,3.96035698,3.96027988,5.44369608,0.0,0.0,-2.65e-05,0.06632592,0.06632933,0.06543761,0.0,-0.0,7e-07,4.02668291,4.0266092,5.50913368,0.0,0.0,-2.5799999999999997e-05,3.7548361,3.75475944,5.31307802,0.0,-0.0,-2.61e-05,0.05580105,0.0558047,0.06020498,-0.0,-0.0,1.65e-07,3.81063715,3.81056414,5.373283,0.0,-0.0,-2.5935e-05,3.90571613,3.90563759,5.41837217,0.0,0.0,-2.563e-05,0.0650151,0.06501451,0.06814391,-0.0,0.0,3.19e-06,3.97073123,3.9706521,5.48651607,0.0,0.0,-2.2449999999999997e-05,3.95148626,3.9514092,5.43843888,0.0,-0.0,-2.645e-05,0.06585992,0.06586422,0.06648261,0.0,0.0,-9.3e-07,4.01734618,4.01727342,5.50492149,0.0,0.0,-2.7385e-05,3.95163268,3.95155561,5.440176,-0.0,-0.0,-2.65e-05,0.06458983,0.06459306,0.06470661,0.0,0.0,7e-07,4.0162225,4.01614868,5.50488261,-0.0,-0.0,-2.5799999999999997e-05
